mptp 0.2.4_linux_x86_64, 4GB RAM, 2 cores
https://github.com/Pas-Kapli/mptp

Parsing tree file...
Loaded unrooted tree...
Converting to rooted tree...
Selected Funisciurus_lemniscatus_voucher_FMNH_222638_DRC_Bas_congo__ as outgroup based on longest tip-branch criterion

MCMC run 0...
Computing initial delimitation...
Null model log-likelihood: 202.007975
297000 Log-L: 263.722274
298000 Log-L: 271.645833
299000 Log-L: 270.404535
300000 Log-L: 266.095142
301000 Log-L: 266.095142
302000 Log-L: 263.722274
303000 Log-L: 270.404535
304000 Log-L: 263.722274
305000 Log-L: 263.722274
306000 Log-L: 269.381933
307000 Log-L: 263.722274
308000 Log-L: 269.664136
309000 Log-L: 269.426701
310000 Log-L: 262.466343
311000 Log-L: 269.405463
312000 Log-L: 264.036304
313000 Log-L: 270.404535
314000 Log-L: 266.095142
315000 Log-L: 269.664136
316000 Log-L: 271.645833
317000 Log-L: 271.645833
318000 Log-L: 266.095142
319000 Log-L: 269.439728
320000 Log-L: 269.381933
321000 Log-L: 266.095142
322000 Log-L: 264.036304
323000 Log-L: 269.505004
324000 Log-L: 269.405463
325000 Log-L: 266.095142
326000 Log-L: 266.095142
327000 Log-L: 271.645833
328000 Log-L: 264.036304
329000 Log-L: 266.095142
330000 Log-L: 266.095142
331000 Log-L: 264.036304
332000 Log-L: 264.036304
333000 Log-L: 263.722274
334000 Log-L: 264.036304
335000 Log-L: 264.036304
336000 Log-L: 266.095142
337000 Log-L: 264.036304
338000 Log-L: 270.404535
339000 Log-L: 269.405463
340000 Log-L: 266.095142
341000 Log-L: 263.722274
342000 Log-L: 269.381933
343000 Log-L: 264.036304
344000 Log-L: 271.645833
345000 Log-L: 263.722274
346000 Log-L: 269.381933
347000 Log-L: 264.036304
348000 Log-L: 269.381933
349000 Log-L: 271.645833
350000 Log-L: 271.645833
351000 Log-L: 271.645833
352000 Log-L: 269.405463
353000 Log-L: 266.095142
354000 Log-L: 266.095142
355000 Log-L: 266.095142
356000 Log-L: 263.722274
357000 Log-L: 264.036304
358000 Log-L: 269.664136
359000 Log-L: 269.405463
360000 Log-L: 270.404535
361000 Log-L: 266.095142
362000 Log-L: 271.645833
363000 Log-L: 263.722274
364000 Log-L: 271.645833
365000 Log-L: 271.645833
366000 Log-L: 269.439728
367000 Log-L: 270.404535
368000 Log-L: 264.036304
369000 Log-L: 271.645833
370000 Log-L: 266.095142
371000 Log-L: 270.404535
372000 Log-L: 271.645833
373000 Log-L: 271.645833
374000 Log-L: 269.664136
375000 Log-L: 264.036304
376000 Log-L: 269.439728
377000 Log-L: 269.664136
378000 Log-L: 264.036304
379000 Log-L: 266.095142
380000 Log-L: 271.645833
381000 Log-L: 264.036304
382000 Log-L: 263.722274
383000 Log-L: 264.036304
384000 Log-L: 271.645833
385000 Log-L: 266.095142
386000 Log-L: 269.381933
387000 Log-L: 266.095142
388000 Log-L: 264.036304
389000 Log-L: 270.404535
390000 Log-L: 264.036304
391000 Log-L: 269.381933
392000 Log-L: 270.404535
393000 Log-L: 263.722274
394000 Log-L: 269.426701
395000 Log-L: 269.439728
396000 Log-L: 264.036304
397000 Log-L: 263.722274
398000 Log-L: 263.722274
399000 Log-L: 264.036304
400000 Log-L: 271.645833
401000 Log-L: 266.095142
402000 Log-L: 264.036304
403000 Log-L: 269.381933
404000 Log-L: 270.404535
405000 Log-L: 263.722274
406000 Log-L: 266.095142
407000 Log-L: 269.405463
